product_id,product_name,category,subcategory,brand,selling_price,product_cost,product_rating,launch_date
1559,Puma Track Pants Silver,Fashion,Apparel,Puma,2127.33,1673.82,4.01,2022-09-10
1560,Apple MacBook Pro M3 Pro,Laptops,Thin & Light,Apple,77206.12,56938.08,4.4,2022-05-27
1561,Philips Hair Straightener Black,Beauty,Personal Care,Philips,2387.8,1624.29,3.05,2023-05-10
1562,Puma Casual Tee 128GB,Fashion,Women Apparel,Puma,1492.59,1281.7,2.55,2022-03-20
1563,HP Laptop 15s Black,Laptops,Budget Laptops,HP,30864.11,21949.62,2.66,2023-12-24
1564,HP Omen 16 256GB,Laptops,Gaming Laptops,HP,87286.27,73297.12,4.69,2023-12-21
1565,boAt Airdopes 141 Silver,Electronics,Audio,boAt,3314.16,2603.73,3.19,2022-10-02
1566,Puma Smash v2 Sneakers 256GB,Fashion,Men Footwear,Puma,2317.3,1433.73,4.88,2023-08-14
1567,Apple iPhone 12 256GB,Mobiles,Smartphones,Apple,119671.35,83739.06,2.53,2023-04-22
1568,Apple iPhone 14 Pack of 2,Mobiles,Smartphones,Apple,113591.21,87655.07,4.88,2022-12-31
1569,Apple MacBook Pro M3,Laptops,Thin & Light,Apple,109637.89,79638.87,2.61,2022-08-18
1570,HP Chromebook 14,Laptops,Budget Laptops,HP,40567.16,26826.7,4.67,2023-03-05
1571,Nivea Body Lotion 400ml Blue,Beauty,Skincare,Nivea,365.21,259.47,4.1,2022-08-30
1572,Prestige Sandwich Maker Blue,Home Appliances,Kitchen,Prestige,2427.87,1720.77,3.55,2023-02-06
1573,Puma Sports Jacket Black,Fashion,Apparel,Puma,3177.29,1984.37,4.25,2023-07-02
1574,Philips Hair Straightener XL,Beauty,Personal Care,Philips,969.18,721.15,3.56,2022-10-29
1575,boAt Car Charger Pro,Mobiles,Accessories,boAt,1239.06,1030.41,4.19,2023-04-01
1576,Noise ColorFit Pulse Pro,Electronics,Audio,Noise,2033.33,1279.48,4.53,2022-11-11
1577,Nivea Body Lotion 400ml V2,Beauty,Skincare,Nivea,499.74,344.45,3.62,2023-06-18
1578,Philips Air Fryer HD9200 XL,Home Appliances,Kitchen,Philips,6158.02,4188.2,3.72,2023-04-30
1579,Puma T-shirt Edition,Fashion,Apparel,Puma,2698.3,2138.08,3.15,2022-04-04
1580,LG Direct Cool Refrigerator Silver,Home Appliances,Cooling,LG,21552.31,17653.05,3.91,2023-04-01
1581,Apple MacBook Air M2 Black,Laptops,Thin & Light,Apple,148976.59,116973.8,2.85,2023-07-12
1582,boAt Airdopes 141 Pack of 2,Electronics,Audio,boAt,1221.76,839.1,4.41,2022-02-12
1583,boAt Car Charger Silver,Mobiles,Accessories,boAt,1683.61,1221.33,3.41,2022-07-22
1584,Aashirvaad Atta 10kg Silver,Grocery,Staples,Prestige,750.13,474.91,3.03,2023-02-19
1585,Philips Beard Trimmer Series 3000,Beauty,Personal Care,Philips,1472.08,939.88,4.52,2023-04-16
1586,Ergonomic Executive Office Chair 128GB,Furniture,Office,LG,4275.29,2695.77,2.8,2022-07-05
1587,HP Victus 15 Edition,Laptops,Gaming Laptops,HP,67506.72,46119.6,4.34,2022-07-04
1588,Noise Pulse 2 Max Black,Electronics,Wearables,Noise,3756.94,3197.76,4.65,2022-12-22
1589,Apple iPhone 15 Pro Pack of 2,Mobiles,Smartphones,Apple,103645.76,73865.15,3.14,2023-05-17
1590,Apple MacBook Pro M3 Silver,Laptops,Thin & Light,Apple,154961.7,94991.13,4.85,2023-06-28
1591,HP Pavilion Gaming Black,Laptops,Gaming Laptops,HP,89157.48,54365.56,3.45,2022-03-31
1592,HP Omen 16 Black,Laptops,Gaming Laptops,HP,91342.6,77163.47,2.65,2022-03-22
1593,Samsung Galaxy M14 5G Black,Mobiles,Smartphones,Samsung,24336.09,18790.18,3.24,2022-12-10
1594,boAt Car Charger,Mobiles,Accessories,boAt,1943.32,1494.9,4.0,2023-12-03
1595,Samsung Galaxy A54 XL,Mobiles,Smartphones,Samsung,18497.48,12769.18,4.48,2022-03-08
1596,Noise ColorFit Pro 4,Electronics,Wearables,Noise,4337.02,3422.87,3.11,2022-07-08
1597,boAt Car Charger Edition,Mobiles,Accessories,boAt,1676.63,1152.85,4.86,2024-02-15
1598,Philips Air Fryer HD9200 Pro,Home Appliances,Kitchen,Philips,3087.47,1915.4,3.92,2023-03-15
1599,Noise Pulse 2 Max V2,Electronics,Wearables,Noise,4254.12,3313.59,4.33,2023-08-03
1600,Noise Ultra 2,Electronics,Wearables,Noise,3483.91,2295.83,3.32,2024-03-19
